U,I
0.29032258064516125,1.466275659824047e-05
0.2838709677419355,1.466275659824047e-05
0.2967741935483871,0.0
0.29354838709677417,1.466275659824047e-05
0.3225806451612903,4.398826979472141e-05
0.3032258064516129,0.0
0.2935483870967742,5.865102639296188e-05
0.3161290322580645,0.0
0.31290322580645163,0.0
0.31290322580645163,0.0
0.3,0.0
0.3032258064516129,0.0
0.3258064516129032,0.0
0.3225806451612903,2.932551319648094e-05
0.33225806451612905,0.0
0.32903225806451614,2.932551319648094e-05
0.3387096774193548,0.0
0.3354838709677419,1.466275659824047e-05
0.35161290322580646,0.0
0.34838709677419355,0.0
0.34838709677419355,0.0
0.35161290322580646,0.0
0.35161290322580646,0.0
0.3580645161290323,7.331378299120235e-05
0.3419354838709677,8.797653958944282e-05
0.2967741935483871,0.0002932551319648094
0.36774193548387096,0.0
0.36774193548387096,1.466275659824047e-05
0.35161290322580646,1.466275659824047e-05
0.37419354838709673,4.398826979472141e-05
0.3548387096774194,1.466275659824047e-05
0.38064516129032255,2.932551319648094e-05
0.3870967741935484,0.0
0.3967741935483871,1.466275659824047e-05
0.3935483870967742,0.0
0.4,0.0
0.3967741935483871,0.0
0.38387096774193546,0.0
0.4032258064516129,1.466275659824047e-05
0.4161290322580645,0.0
0.4096774193548387,1.466275659824047e-05
0.4225806451612903,1.466275659824047e-05
0.4258064516129032,0.0
0.4225806451612903,1.466275659824047e-05
0.4258064516129032,1.466275659824047e-05
0.4290322580645161,0.0
0.43870967741935485,1.466275659824047e-05
0.43548387096774194,0.0
0.44516129032258067,0.0
0.43870967741935485,0.0
0.432258064516129,0.0
0.45161290322580644,0.0
0.44516129032258067,0.0
0.45161290322580644,2.932551319648094e-05
0.45161290322580644,0.0
0.45806451612903226,2.932551319648094e-05
0.4645161290322581,0.0
0.46774193548387094,0.0
0.47419354838709676,0.0
0.47419354838709676,0.0
0.4806451612903226,0.0
0.47096774193548385,1.466275659824047e-05
0.4838709677419355,0.0
0.4870967741935484,0.0
0.4870967741935484,0.0
0.49032258064516127,0.0
0.5032258064516129,0.0
0.5,0.0
0.5,0.0
0.5129032258064516,0.0
0.5064516129032258,0.0
0.5064516129032258,1.466275659824047e-05
0.5161290322580645,0.0
0.5129032258064516,1.466275659824047e-05
0.5225806451612903,0.0
0.5709677419354838,0.0
0.5193548387096774,2.932551319648094e-05
0.532258064516129,0.0
0.5741935483870968,0.0
0.5387096774193548,0.0
0.5451612903225806,0.0
0.5483870967741935,0.0
0.5419354838709678,0.0
0.5548387096774193,0.0
0.5483870967741935,0.0
0.5580645161290323,1.466275659824047e-05
0.5741935483870968,0.0
0.567741935483871,0.0
0.567741935483871,0.0
0.5741935483870968,1.466275659824047e-05
0.5709677419354838,0.0
0.5903225806451613,0.0
0.5709677419354838,2.932551319648094e-05
0.5806451612903226,0.0
0.5838709677419355,1.466275659824047e-05
0.5838709677419355,2.932551319648094e-05
0.5935483870967743,1.466275659824047e-05
0.5870967741935483,2.932551319648094e-05
0.5935483870967742,0.0
0.603225806451613,0.0
0.6064516129032258,0.0
0.603225806451613,1.466275659824047e-05
0.6161290322580645,0.0
0.6193548387096774,0.0
0.5967741935483871,1.466275659824047e-05
0.6290322580645161,0.0
0.6064516129032258,1.466275659824047e-05
0.6258064516129033,1.466275659824047e-05
0.6161290322580645,0.0
0.6129032258064515,8.797653958944282e-05
0.632258064516129,0.0
0.6387096774193549,1.466275659824047e-05
0.6419354838709678,0.0
0.6516129032258065,0.0
0.6838709677419356,1.466275659824047e-05
0.6612903225806451,0.0
0.6612903225806451,0.0
0.6580645161290323,0.0
0.6645161290322581,1.466275659824047e-05
0.6709677419354839,0.0
0.6677419354838711,1.466275659824047e-05
0.6741935483870968,0.0
0.6774193548387096,0.0
0.6838709677419356,4.398826979472141e-05
0.6870967741935484,0.0
0.6870967741935484,0.0
0.6870967741935484,0.0
0.6935483870967742,0.0
0.6935483870967742,1.466275659824047e-05
0.6967741935483871,0.0
0.6967741935483871,0.0
0.6935483870967742,0.0
0.7000000000000001,4.398826979472141e-05
0.7129032258064516,0.0
0.7129032258064517,1.466275659824047e-05
0.7193548387096774,0.0
0.7290322580645161,0.0
0.7322580645161291,0.0
0.7290322580645161,0.0
0.7258064516129032,1.466275659824047e-05
0.7,0.00016129032258064516
0.7387096774193548,2.932551319648094e-05
0.7290322580645162,1.466275659824047e-05
0.7451612903225806,0.0
0.7451612903225806,0.0
0.7548387096774194,0.0
0.7548387096774194,0.0
0.7548387096774194,0.0
0.7612903225806451,0.0
0.7645161290322581,0.0
0.7645161290322581,0.0
0.7741935483870968,0.0
0.7741935483870968,0.0
0.7709677419354839,1.466275659824047e-05
0.7741935483870968,0.0
0.7838709677419354,0.0
0.7870967741935484,1.466275659824047e-05
0.7709677419354838,5.865102639296188e-05
0.7903225806451613,0.0
0.8032258064516129,0.0
0.7935483870967742,1.466275659824047e-05
0.8,0.0
0.8032258064516129,0.0
0.8096774193548387,1.466275659824047e-05
0.8129032258064517,1.466275659824047e-05
0.8129032258064516,0.0
0.8193548387096774,0.0
0.8225806451612904,0.0
0.8290322580645161,0.0
0.8193548387096774,0.0
0.8161290322580645,0.0
0.8161290322580645,0.0
0.8419354838709677,0.0
0.8161290322580645,4.398826979472141e-05
0.8258064516129032,5.865102639296188e-05
0.8419354838709678,1.466275659824047e-05
0.8419354838709677,0.0
0.8451612903225807,0.0
0.8387096774193549,0.0
0.8580645161290322,2.932551319648094e-05
0.8387096774193549,1.466275659824047e-05
0.8290322580645161,5.865102639296188e-05
0.8645161290322582,1.466275659824047e-05
0.8709677419354839,0.0
0.8806451612903227,1.466275659824047e-05
0.867741935483871,0.0
0.8838709677419355,0.0
0.8709677419354839,0.0
0.8838709677419355,0.0
0.8870967741935485,1.466275659824047e-05
0.8806451612903227,1.466275659824047e-05
0.9032258064516129,0.0
0.9032258064516129,0.0
0.903225806451613,1.466275659824047e-05
0.8774193548387097,0.00013196480938416422
0.9161290322580645,0.0
0.9129032258064516,0.0
0.9161290322580645,0.0
0.9193548387096775,1.466275659824047e-05
0.9161290322580645,0.0
0.9193548387096775,4.398826979472141e-05
0.9096774193548387,0.0
0.932258064516129,1.466275659824047e-05
0.932258064516129,1.466275659824047e-05
0.9193548387096774,7.331378299120235e-05
0.932258064516129,0.0
0.9483870967741935,0.0
0.9516129032258065,0.0
0.9580645161290322,0.0
0.9548387096774194,0.0
0.964516129032258,0.0
0.9548387096774194,1.466275659824047e-05
0.964516129032258,0.0
0.9935483870967742,0.0
0.9709677419354839,0.0
0.970967741935484,1.466275659824047e-05
0.964516129032258,0.0
0.9870967741935484,0.0
0.9903225806451613,0.0
0.9612903225806452,0.0
0.9838709677419355,1.466275659824047e-05
0.964516129032258,0.00013196480938416422
0.9967741935483871,0.0
0.9806451612903226,1.466275659824047e-05
1.0032258064516129,0.0
1.0032258064516129,1.466275659824047e-05
1.0064516129032257,0.0
1.0064516129032257,0.0
1.0129032258064516,0.0
1.0161290322580645,0.0
1.0290322580645161,0.0
1.0258064516129033,0.0
1.0677419354838709,0.0
1.032258064516129,0.0
1.0419354838709678,0.0
1.0290322580645161,1.466275659824047e-05
1.032258064516129,0.0
1.0483870967741935,0.0
1.0354838709677419,7.331378299120235e-05
1.0483870967741935,1.466275659824047e-05
1.0451612903225806,0.0
1.0612903225806452,0.0
1.0580645161290323,1.466275659824047e-05
1.0580645161290323,1.466275659824047e-05
1.064516129032258,0.0
1.0677419354838709,0.0
1.067741935483871,2.932551319648094e-05
1.0838709677419356,0.0
1.0774193548387097,0.0
1.0774193548387097,0.0
1.0838709677419356,1.466275659824047e-05
1.032258064516129,0.0003079178885630499
1.0838709677419356,0.0
1.0935483870967742,0.0
1.1,0.0
1.103225806451613,0.0
1.103225806451613,0.0
1.1064516129032258,2.932551319648094e-05
1.0999999999999999,5.865102639296188e-05
1.1129032258064515,0.0
1.1193548387096774,0.0
1.1129032258064517,1.466275659824047e-05
1.1225806451612903,0.0
1.1258064516129034,1.466275659824047e-05
1.1387096774193548,0.0
1.1258064516129034,1.466275659824047e-05
1.132258064516129,0.0
1.1451612903225807,0.0
1.1451612903225807,0.0
1.1290322580645162,2.932551319648094e-05
1.1548387096774193,0.0
1.1451612903225807,0.0
1.135483870967742,1.466275659824047e-05
1.164516129032258,0.0
1.1483870967741936,0.0
1.164516129032258,1.466275659824047e-05
1.1709677419354838,0.0
1.1709677419354838,1.466275659824047e-05
1.1806451612903226,0.0
1.1741935483870969,2.932551319648094e-05
1.1741935483870967,0.0
1.167741935483871,1.466275659824047e-05
1.1935483870967742,0.0
1.1806451612903226,2.932551319648094e-05
1.1935483870967742,0.0
1.196774193548387,1.466275659824047e-05
1.196774193548387,2.932551319648094e-05
1.1903225806451614,1.466275659824047e-05
1.2193548387096773,0.0
1.2161290322580645,0.0
1.2129032258064516,0.0
1.2096774193548387,0.0
1.2032258064516128,4.398826979472141e-05
1.2225806451612904,1.466275659824047e-05
1.2225806451612904,0.0
1.238709677419355,0.0
1.232258064516129,0.0
1.235483870967742,0.0
1.2806451612903227,0.0
1.2483870967741935,0.0
1.238709677419355,0.0
1.2451612903225806,0.0
1.2516129032258065,0.0
1.261290322580645,0.0
1.2548387096774194,2.932551319648094e-05
1.264516129032258,0.0
1.267741935483871,0.0
1.267741935483871,0.0
1.270967741935484,1.466275659824047e-05
1.2774193548387096,0.0
1.264516129032258,4.398826979472141e-05
1.2838709677419355,0.0
1.2774193548387098,1.466275659824047e-05
1.2741935483870968,0.0
1.2903225806451613,0.0
1.2870967741935484,2.932551319648094e-05
1.303225806451613,0.0
1.293548387096774,0.0
1.2967741935483872,2.932551319648094e-05
1.303225806451613,2.932551319648094e-05
1.2870967741935484,0.00010263929618768328
1.3129032258064517,2.932551319648094e-05
1.3193548387096774,0.0
1.3161290322580645,0.0
1.3225806451612903,0.0
1.3290322580645162,0.0
1.3290322580645162,0.0
1.3290322580645162,1.466275659824047e-05
1.3193548387096774,4.398826979472141e-05
1.3419354838709678,1.466275659824047e-05
1.335483870967742,0.0
1.3419354838709678,0.0
1.3193548387096774,2.932551319648094e-05
1.3548387096774193,0.0
1.3548387096774193,0.0
1.364516129032258,1.466275659824047e-05
1.3580645161290323,0.0
1.3612903225806452,1.466275659824047e-05
1.3612903225806452,0.0
1.3612903225806452,5.865102639296188e-05
1.3741935483870968,0.0
1.3838709677419354,0.0
1.3806451612903226,1.466275659824047e-05
1.3870967741935485,0.0
1.3870967741935485,0.0
1.3870967741935485,2.932551319648094e-05
1.3935483870967742,0.0
1.3935483870967742,2.932551319648094e-05
1.429032258064516,0.0
1.403225806451613,0.0
1.4064516129032258,0.0
1.4129032258064516,0.0
1.4193548387096775,0.0
1.4193548387096775,1.466275659824047e-05
1.4129032258064516,1.466275659824047e-05
1.4161290322580644,0.0
1.4161290322580646,1.466275659824047e-05
1.4161290322580646,1.466275659824047e-05
1.4322580645161291,0.0
1.435483870967742,0.0
1.4387096774193548,1.466275659824047e-05
1.4193548387096775,5.865102639296188e-05
1.4451612903225806,0.0
1.4516129032258065,0.0
1.4548387096774194,0.0
1.4548387096774194,0.0
1.4548387096774194,0.0
1.4645161290322581,0.0
1.461290322580645,0.0
1.4709677419354839,0.0
1.4612903225806453,2.932551319648094e-05
1.4548387096774194,1.466275659824047e-05
1.4741935483870967,0.0
1.4870967741935484,0.0
1.4645161290322581,0.0
1.4741935483870967,0.0
1.4903225806451612,0.0
1.4903225806451614,1.466275659824047e-05
1.5,0.0
1.5,0.0
1.5064516129032257,0.0
1.5064516129032257,0.0
1.5129032258064516,0.0
1.5161290322580645,0.0
1.5096774193548388,1.466275659824047e-05
1.5225806451612904,2.932551319648094e-05
1.5193548387096774,1.466275659824047e-05
1.5161290322580645,0.0
1.5225806451612904,1.466275659824047e-05
1.5161290322580645,7.331378299120235e-05
1.538709677419355,0.0
1.5354838709677419,0.0
1.5419354838709678,1.466275659824047e-05
1.532258064516129,0.0
1.5516129032258064,0.0
1.5483870967741935,0.0
1.5516129032258064,0.0
1.5387096774193547,5.865102639296188e-05
1.5612903225806452,0.0
1.5419354838709678,5.865102639296188e-05
1.5612903225806452,1.466275659824047e-05
1.570967741935484,0.0
1.5612903225806452,0.0
1.5741935483870968,0.0
1.5741935483870968,7.331378299120235e-05
1.5838709677419356,1.466275659824047e-05
1.5806451612903225,0.0
1.5774193548387097,4.398826979472141e-05
1.5903225806451613,0.0
1.5935483870967742,0.0
1.6,0.0
1.603225806451613,0.0
1.5935483870967744,2.932551319648094e-05
1.6096774193548387,0.0
1.6129032258064517,1.466275659824047e-05
1.6096774193548387,4.398826979472141e-05
1.6193548387096774,0.0
1.6064516129032258,0.0
1.6225806451612903,4.398826979472141e-05
1.6258064516129034,1.466275659824047e-05
1.6225806451612903,0.0
1.635483870967742,1.466275659824047e-05
1.6258064516129032,0.0
1.6387096774193548,0.0
1.635483870967742,2.932551319648094e-05
1.6225806451612903,4.398826979472141e-05
1.6290322580645162,1.466275659824047e-05
1.6548387096774193,0.0
1.6419354838709677,0.0
1.6580645161290322,0.0
1.6483870967741936,8.797653958944282e-05
1.6709677419354838,0.0
1.664516129032258,1.466275659824047e-05
1.667741935483871,1.466275659824047e-05
1.670967741935484,2.932551319648094e-05
1.6806451612903226,0.0
1.667741935483871,2.932551319648094e-05
1.6870967741935483,0.0
1.6903225806451614,0.0
1.6903225806451614,0.0
1.6935483870967742,1.466275659824047e-05
1.696774193548387,0.0
1.706451612903226,1.466275659824047e-05
1.6870967741935483,0.0
1.706451612903226,0.0
1.7129032258064516,0.0
1.7225806451612904,0.0
1.7161290322580645,1.466275659824047e-05
1.7096774193548387,1.466275659824047e-05
1.7225806451612904,0.0
1.732258064516129,0.0
1.7032258064516128,7.331378299120235e-05
1.732258064516129,0.0
1.735483870967742,0.0
1.735483870967742,0.0
1.7451612903225806,0.0
1.7419354838709677,0.0
1.7548387096774194,1.466275659824047e-05
1.7483870967741937,2.932551319648094e-05
1.761290322580645,0.0
1.761290322580645,0.0
1.7580645161290323,0.0
1.7451612903225806,0.0
1.764516129032258,0.0
1.7741935483870968,0.0
1.7741935483870968,1.466275659824047e-05
1.7774193548387096,0.0
1.7903225806451613,0.0
1.7838709677419355,0.0
1.7774193548387098,2.932551319648094e-05
1.7967741935483872,0.0
1.7903225806451613,0.0
1.7903225806451613,1.466275659824047e-05
1.7870967741935484,7.331378299120235e-05
1.803225806451613,0.0
1.803225806451613,0.0
1.8129032258064517,0.0
1.8161290322580645,0.0
1.8161290322580645,0.0
1.835483870967742,0.0
1.8129032258064517,0.0
1.8258064516129031,0.0
1.8290322580645162,0.0
1.8387096774193548,0.0
1.832258064516129,0.0
1.838709677419355,2.932551319648094e-05
1.832258064516129,1.466275659824047e-05
1.8387096774193548,0.0
1.8451612903225807,5.865102639296188e-05
1.8516129032258064,1.466275659824047e-05
1.8580645161290323,0.0
1.864516129032258,0.0
1.8612903225806452,1.466275659824047e-05
1.8709677419354838,0.0
1.8516129032258064,7.331378299120235e-05
1.8741935483870968,0.0
1.8741935483870968,0.0
1.864516129032258,7.331378299120235e-05
1.8838709677419354,0.0
1.8806451612903226,0.0
1.8903225806451613,0.0
1.9,0.0
1.8935483870967742,0.0
1.903225806451613,0.0
1.903225806451613,0.0
1.896774193548387,0.0
1.9064516129032258,1.466275659824047e-05
1.903225806451613,0.0
1.9225806451612903,0.0
1.8903225806451613,2.932551319648094e-05
1.9129032258064516,1.466275659824047e-05
1.8516129032258064,0.0003372434017595308
1.9258064516129032,0.0
1.9225806451612903,0.0
1.935483870967742,1.466275659824047e-05
1.9387096774193548,0.0
1.9387096774193548,0.0
1.9322580645161291,0.0
1.9483870967741936,1.466275659824047e-05
1.9483870967741936,1.466275659824047e-05
1.9451612903225806,0.0
1.935483870967742,1.466275659824047e-05
1.9645161290322581,0.0
1.961290322580645,0.0
1.967741935483871,0.0
1.9645161290322581,0.0
1.9548387096774194,1.466275659824047e-05
1.9806451612903226,0.0
1.9838709677419355,0.0
1.9774193548387098,1.466275659824047e-05
1.9806451612903226,1.466275659824047e-05
1.9838709677419355,1.466275659824047e-05
1.9774193548387098,2.932551319648094e-05
1.9967741935483871,0.0
1.9870967741935484,1.466275659824047e-05
1.9967741935483871,0.0
2.0032258064516126,1.466275659824047e-05
2.0064516129032257,0.0
1.9903225806451612,7.331378299120235e-05
2.0387096774193547,1.466275659824047e-05
2.0193548387096776,0.0
2.0258064516129033,0.0
2.02258064516129,0.0
2.0258064516129033,0.0
2.0258064516129033,2.932551319648094e-05
2.029032258064516,0.0
2.0129032258064514,0.0
2.0387096774193547,0.0
2.0483870967741935,0.0
2.041935483870968,0.0
2.0612903225806454,0.0
2.054838709677419,0.0
2.0451612903225804,1.466275659824047e-05
2.0548387096774197,2.932551319648094e-05
2.0612903225806454,0.0
2.064516129032258,0.0
2.0612903225806454,0.0
2.074193548387097,0.0
2.074193548387097,0.0
2.067741935483871,0.0
2.074193548387097,1.466275659824047e-05
2.0806451612903225,0.0
2.087096774193548,0.0
2.087096774193548,1.466275659824047e-05
2.0903225806451613,0.0
2.087096774193548,1.466275659824047e-05
2.096774193548387,1.466275659824047e-05
2.093548387096774,1.466275659824047e-05
2.1129032258064515,0.0
2.1129032258064515,0.0
2.109677419354839,0.0
2.106451612903226,2.932551319648094e-05
2.1225806451612903,0.0
2.1129032258064515,1.466275659824047e-05
2.1161290322580646,4.398826979472141e-05
2.132258064516129,0.0
2.132258064516129,0.0
2.141935483870968,0.0
2.1354838709677417,0.0
2.138709677419355,1.466275659824047e-05
2.132258064516129,4.398826979472141e-05
2.1225806451612903,0.0
2.1677419354838707,1.466275659824047e-05
2.1516129032258062,1.466275659824047e-05
2.1419354838709674,4.398826979472141e-05
2.158064516129032,1.466275659824047e-05
2.164516129032258,0.0
2.161290322580645,1.466275659824047e-05
2.164516129032258,0.0
2.1774193548387095,0.0
2.1903225806451614,0.0
2.161290322580645,1.466275659824047e-05
2.1870967741935483,0.0
2.2193548387096773,0.0
2.1838709677419357,0.0
2.190322580645161,1.466275659824047e-05
2.196774193548387,0.0
2.1870967741935483,1.466275659824047e-05
2.193548387096774,0.0
2.196774193548387,0.0
2.2096774193548385,0.0
2.2129032258064516,0.0
2.2096774193548385,0.0
2.2064516129032254,1.466275659824047e-05
2.2225806451612904,0.0
2.2129032258064516,2.932551319648094e-05
2.22258064516129,1.466275659824047e-05
2.229032258064516,0.0
2.229032258064516,0.0
2.270967741935484,7.331378299120235e-05
2.2419354838709675,0.0
2.2451612903225806,1.466275659824047e-05
2.241935483870968,2.932551319648094e-05
2.2483870967741937,0.0
2.261290322580645,0.0
2.2580645161290325,0.0
2.2516129032258063,0.0
2.267741935483871,0.0
2.2516129032258063,0.0
2.267741935483871,0.0
2.270967741935484,0.0
2.267741935483871,1.466275659824047e-05
2.2806451612903227,0.0
2.274193548387097,0.0
2.296774193548387,0.0
2.2870967741935484,0.0
2.270967741935484,2.932551319648094e-05
2.2838709677419353,0.0
2.3,1.466275659824047e-05
2.3,0.0
2.229032258064516,0.0003372434017595308
2.3451612903225802,1.466275659824047e-05
2.32258064516129,1.466275659824047e-05
2.3129032258064512,1.466275659824047e-05
2.3161290322580643,1.466275659824047e-05
2.3161290322580643,1.466275659824047e-05
2.325806451612903,1.466275659824047e-05
2.3129032258064517,0.0
2.332258064516129,1.466275659824047e-05
2.338709677419355,0.0
2.3290322580645157,1.466275659824047e-05
2.3225806451612905,0.0
2.3451612903225807,0.0
2.3419354838709676,2.932551319648094e-05
2.258064516129032,0.00035190615835777126
2.3548387096774195,0.0
2.361290322580645,0.0
2.358064516129032,0.0
2.3580645161290326,2.932551319648094e-05
2.3645161290322583,0.0
2.367741935483871,0.0
2.358064516129032,0.0
2.361290322580645,1.466275659824047e-05
2.3870967741935485,0.0
2.3806451612903228,0.0
2.387096774193548,1.466275659824047e-05
2.3838709677419354,0.0
2.303225806451613,0.00036656891495601173
2.4,0.0
2.3967741935483873,2.932551319648094e-05
2.403225806451613,0.0
2.403225806451613,0.0
2.4032258064516125,1.466275659824047e-05
2.4387096774193546,0.0
2.4096774193548387,2.932551319648094e-05
2.4161290322580644,1.466275659824047e-05
2.419354838709677,1.466275659824047e-05
2.403225806451613,7.331378299120235e-05
2.425806451612903,1.466275659824047e-05
2.432258064516129,2.932551319648094e-05
2.432258064516129,0.0
2.425806451612903,4.398826979472141e-05
2.432258064516129,2.932551319648094e-05
2.4129032258064513,4.398826979472141e-05
2.4419354838709677,1.466275659824047e-05
2.435483870967742,5.865102639296188e-05
2.448387096774194,2.932551319648094e-05
2.4548387096774196,2.932551319648094e-05
2.4967741935483874,2.932551319648094e-05
2.454838709677419,4.398826979472141e-05
2.438709677419355,5.865102639296188e-05
2.458064516129032,2.932551319648094e-05
2.4645161290322584,2.932551319648094e-05
2.4516129032258065,4.398826979472141e-05
2.470967741935484,2.932551319648094e-05
2.4612903225806453,5.865102639296188e-05
2.474193548387097,5.865102639296188e-05
2.480645161290323,5.865102639296188e-05
2.4612903225806453,5.865102639296188e-05
2.4741935483870967,2.932551319648094e-05
2.4838709677419355,5.865102639296188e-05
2.47741935483871,7.331378299120235e-05
2.4838709677419355,8.797653958944282e-05
2.490322580645161,8.797653958944282e-05
2.4870967741935486,0.00010263929618768328
2.4774193548387093,0.00016129032258064516
2.4935483870967743,0.00010263929618768328
2.509677419354839,0.00011730205278592375
2.496774193548387,0.0001466275659824047
2.496774193548387,0.00011730205278592375
2.4806451612903224,0.0001466275659824047
2.5193548387096776,5.865102639296188e-05
2.506451612903226,0.00013196480938416422
2.5161290322580645,0.00011730205278592375
2.496774193548387,0.0001466275659824047
2.5096774193548383,0.00016129032258064516
2.509677419354839,0.00017595307917888563
2.5161290322580645,0.00017595307917888563
2.5161290322580645,0.00017595307917888563
2.5032258064516126,0.00019061583577712613
2.5645161290322585,0.00020527859237536657
2.516129032258065,0.00020527859237536657
2.5258064516129033,0.00019061583577712613
2.5161290322580645,0.000249266862170088
2.529032258064516,0.00019061583577712613
2.4967741935483874,0.000249266862170088
2.5161290322580645,0.00026392961876832845
2.5193548387096776,0.000249266862170088
2.5258064516129033,0.00026392961876832845
2.5096774193548383,0.0002785923753665689
2.5709677419354837,0.00026392961876832845
2.5258064516129033,0.0002932551319648094
2.5258064516129033,0.0003225806451612903
2.5258064516129033,0.0003079178885630499
2.5354838709677416,0.0003079178885630499
2.538709677419355,0.0003225806451612903
2.535483870967742,0.0003372434017595308
2.5354838709677416,0.00035190615835777126
2.535483870967742,0.0003372434017595308
2.545161290322581,0.00036656891495601173
2.532258064516129,0.00036656891495601173
2.529032258064516,0.0004252199413489736
2.564516129032258,0.00038123167155425225
2.5387096774193547,0.00038123167155425225
2.5806451612903225,0.00026392961876832845
2.5161290322580645,0.0004252199413489736
2.551612903225806,0.0004252199413489736
2.512903225806452,0.0004398826979472141
2.551612903225806,0.00045454545454545455
2.5483870967741935,0.000469208211143695
2.564516129032258,0.00041055718475073314
2.541935483870968,0.000469208211143695
2.554838709677419,0.0004838709677419355
2.551612903225806,0.000498533724340176
2.57741935483871,0.00039589442815249267
2.554838709677419,0.0005278592375366569
2.567741935483871,0.0005278592375366569
2.5161290322580645,0.0005425219941348974
2.551612903225806,0.0005718475073313783
2.490322580645161,0.0009090909090909091
2.5580645161290323,0.0005718475073313783
2.5516129032258066,0.0006011730205278592
2.5580645161290323,0.0006011730205278592
2.558064516129032,0.0006158357771260998
2.5612903225806454,0.0006158357771260998
2.5580645161290323,0.0006451612903225806
2.538709677419355,0.0006158357771260998
2.574193548387097,0.0006304985337243402
2.52258064516129,0.0006744868035190616
2.5903225806451613,0.0005865102639296188
2.535483870967742,0.0006744868035190616
2.567741935483871,0.0006744868035190616
2.545161290322581,0.0007038123167155425
2.551612903225806,0.0007624633431085045
2.567741935483871,0.0007331378299120235
2.5709677419354837,0.0007184750733137829
2.5999999999999996,0.0006158357771260998
2.6096774193548384,0.0006158357771260998
2.564516129032258,0.0007331378299120235
2.596774193548387,0.0007184750733137829
2.5806451612903225,0.0007331378299120235
2.567741935483871,0.0008064516129032258
2.574193548387097,0.0008064516129032258
2.541935483870968,0.0008504398826979472
2.609677419354839,0.0006744868035190616
2.5838709677419356,0.0008064516129032258
2.5774193548387094,0.0008651026392961876
2.5806451612903225,0.0008504398826979472
2.587096774193548,0.0008651026392961876
2.580645161290323,0.0008797653958944282
2.5806451612903225,0.0008944281524926686
2.57741935483871,0.0009237536656891496
2.5806451612903225,0.0009090909090909091
2.57741935483871,0.0009237536656891496
2.5838709677419356,0.0009530791788856305
2.580645161290323,0.0009530791788856305
2.5806451612903225,0.000967741935483871
2.629032258064516,0.000967741935483871
2.5903225806451613,0.0009824046920821113
2.587096774193548,0.0009824046920821113
2.5838709677419356,0.0010263929618768328
2.5903225806451613,0.0010263929618768328
2.5806451612903225,0.0010557184750733138
2.6,0.0010263929618768328
2.587096774193548,0.0010557184750733138
2.593548387096774,0.0010557184750733138
2.5903225806451613,0.0010850439882697947
